song_id,track_id,title,artist_name,artist_terms,location,lat,lon,tempo,year
SOXHKRT12A6D4F89C8,TRAVHTT128F14987BB,American Dreams,Charlie Haden,"['acid jazz', 'acoustic', 'alternative rock', 'ambient', 'american', 'avant-garde', 'ballad', 'big band', 'bluegrass', 'chamber jazz', 'contemporary jazz', 'cool jazz', 'country', 'downtempo', 'easy listening', 'electronic', 'experimental', 'folk', 'folk rock', 'free improvisation', 'free jazz', 'funk', 'fusion', 'hard bop', 'hard house', 'hard trance', 'hip hop', 'house', 'indie rock', 'instrumental', 'intelligent dance music', 'jazz', 'jazz fusion', 'latin jazz', 'new wave', 'pop', 'pop rap', 'pop rock', 'rock', 'smooth jazz', 'soul jazz', 'stoner rock', 'techno', 'trance', 'trip hop', 'world']","Shenandoah, IA",40.76596,-95.3756,141,2002
SOZLSBK12A6D4F87B8,TRAVHIA128F1494B0C,I'll Never Find Another You,Sonny James,"['50s', '60s', 'alabama', 'american', 'big band', 'blues', 'blues-rock', 'canadian', 'christmas music', 'classic country', 'classic oldies', 'classic rock', 'country', 'country blues', 'country music', 'country pop', 'country rock', 'doo-wop', 'folk', 'funk soul', 'golden oldies', 'holiday', 'honky tonk', 'jazz', 'male vocalist', 'mondiovision', 'nashville sound', 'nederland', 'oldies', 'pop', 'pop rock', 'rock', 'rockabilly', 'singer-songwriter', 'soft rock', 'soul', 'swing', 'teppaz', 'united states', 'vocal', 'world']","Hackleburg, AL",34.27798,-87.82828,145,1967
SOEIVEC12A8C139DDA,TRAVYIU128F42625E1,Standing On My Own,Agnostic Front,"['classic', 'crossover', 'fast', 'hardcore', 'hardcore punk', 'heavy', 'heavy metal', 'metal', 'new york', 'political', 'punk', 'punk metal', 'rock', 'skinhead', 'thrash metal']","New York, NY",40.71455,-74.00712,112,2001
SOCSAVL12A6D4FAC37,TRAVYPH128F149B902,Assouf,Tinariwen,"['00s', 'acoustic', 'africa', 'african', 'afrobeat', 'alternative', 'alternative rock', 'arabic', 'blues', 'blues-rock', 'chill-out', 'country', 'desert blues', 'desert rock', 'ethnic', 'ethnic fusion', 'ethno', 'folk', 'folk rock', 'french', 'fusion', 'germany', 'guitar', 'indie', 'mali', 'meditation', 'political', 'progressive rock', 'psychedelic rock', 'rock', 'roots', 'traditional', 'uk', 'vocal', 'west africa', 'west african', 'world', 'world beat', 'world fusion', 'world music']","Mali, Africa",17.57975,-3.99883,161,2007
SOBDLAF12AF72A69D7,TRAVYHI12903CB95EC,Ride Wit Me,T-Bone,"['ambient', 'california', 'ccm', 'christian', 'christian hip hop', 'christian rap', 'christian rock', 'disco', 'electro', 'electronic', 'funk soul', 'gangster rap', 'germany', 'gospel', 'gospel jams', 'hard trance', 'hardcore rap', 'hip hop', 'holy hip hop', 'house', 'illinois', 'los angeles', 'male vocalist', 'party music', 'progressive trance', 'rap', 'rap - hip hop', 'reggae', 'ska', 'spain', 'sweden', 'synthpop', 'taiwanese', 'tech house', 'techno', 'trance', 'west coast rap']",Thaba Nchu,-29.21545,26.83776,96,2001
SOHPXSL12A8AE47FCB,TRAVYRR128F423C597,Make That Money (Scrooge's Song) (Album Version),Alice Cooper,"['70s', 'acoustic', 'alternative', 'ballad', 'classic', 'classic rock', 'cover', 'garage rock', 'glam', 'glam rock', 'guitar', 'hair metal', 'hard rock', 'heavy', 'heavy metal', 'industrial', 'metal', 'new wave', 'old', 'party music', 'pop', 'pop rock', 'powerful', 'psychedelic', 'psychedelic rock', 'punk', 'rock', 'shock rock', 'solo', 'theater']","Detroit, MI",42.33168,-83.04792,93,1982
SOBQRZJ12A6310E1F8,TRAVJHK128E078370B,Headsprung,LL Cool J,"['80s', 'acoustic', 'aggressive', 'beats', 'classic', 'club', 'crossover', 'east coast rap', 'female', 'funk', 'gangsta', 'gangster rap', 'hardcore', 'hip hop', 'instrumental', 'new york', 'old school', 'political', 'pop', 'producer', 'rap', 'rock', 'soundtrack', 'underground', 'united states']","Bayshore, Long Island, NY",40.72023,-73.24922,100,2004
SOOTFBM12A6D4FCD69,TRAVJOO128F14AD39C,Korean Waterhole,BT,"['alternative', 'ambient', 'beautiful', 'club', 'deep', 'dream', 'dream house', 'electronic', 'electronica', 'epic', 'experimental', 'melodic', 'mix', 'new age', 'progressive', 'progressive house', 'rap', 'remix', 'rock', 'soundtrack', 'techno', 'vocal']",Earth,34.23294,-102.4102,149,2005
SORSGFJ12AB0189573,TRAVVOP12903CC5771,Down Home,Nick Ingman,"['abstract', 'big band', 'breakbeat', 'classical pop', 'disco', 'easy listening', 'electronic', 'england', 'exotica', 'experimental', 'film music', 'freak zone', 'funk', 'funk soul', 'germany', 'hip hop', 'jazz', 'jazz funk', 'jazz rock', 'london', 'lounge', 'modern classical', 'mondiovision', 'pop', 'pop rock', 'psychedelic', 'rock', 'rusbeh', 'smooth jazz', 'soul jazz', 'synthpop']","London, England",51.50632,-0.12714,98,1973
SOABVWD12A58A7C3FF,TRAVVSL128F92F607D,Adios_ Mi Corazon,Herb Alpert And The Tijuana Brass,"['60s', '70s', '80s', 'adult contemporary', 'alternative', 'american', 'big band', 'brass', 'california', 'chill-out', 'contemporary jazz', 'cool jazz', 'easy listening', 'indie', 'instrumental', 'instrumental pop', 'jazz', 'latin', 'latin jazz', 'lounge', 'male', 'mellow', 'mexico', 'new age', 'oldies', 'orchestra', 'piano', 'pop', 'retro', 'rock', 'samba', 'sexy', 'smooth jazz', 'soft rock', 'space age pop', 'spanish', 'tijuana', 'trumpet']","BEVERLY HILLS, California",34.07292,-118.39981,98,1964
SOXQZOE12A8C137367,TRAVANT128F92E3F71,Someday,Mariah Carey,"['adult contemporary', 'ballad', 'classic', 'club', 'dance pop', 'disco', 'diva', 'female', 'gospel', 'hip hop', 'piano', 'pop', 'rap', 'remix', 'sexy', 'singer', 'smooth', 'soul', 'soundtrack', 'urban', 'vocal', 'voice']","New York, New York",40.71455,-74.00712,112,1990
SOGMPPO12AB0185916,TRAVASN128F9361074,Earrings on the Table,Walter Trout,"['2 meter sessies', 'american', 'art rock', 'ballad', 'blues', 'blues guitarist', 'blues-rock', 'british blues', 'chicago blues', 'classic rock', 'contemporary blues', 'country blues', 'dance', 'electric blues', 'folk rock', 'gramusels bluesrock', 'guitar', 'guitar virtuoso', 'hard rock', 'harmonica blues', 'heavy blues', 'legends', 'mezz 2008', 'modern blues', 'modern electric blues', 'new jersey', 'progressive rock', 'r&b', 'rock', 'united states']","Ocean City, NJ",39.2794,-74.57555,129,1992
SODCZSU12AB018306C,TRAVGZS128F9338603,I Stayed Long Enough,Tammy Wynette,"['60s', 'american', 'americana', 'ballad', 'blues', 'chanson', 'classic country', 'classic rock', 'country', 'country blues', 'country pop', 'country rock', 'disco', 'downtempo', 'easy listening', 'electronic', 'europop', 'female', 'female vocalist', 'folk', 'folk rock', 'funk', 'german pop', 'hip hop', 'honky tonk', 'house', 'jazz', 'lambada', 'latin', 'nashville sound', 'pop', 'pop rock', 'r&b', 'reggae', 'rock', 'romantic', 'singer-songwriter', 'soft rock', 'soul', 'soundtrack', 'synthpop', 'traditional country', 'trance', 'united states', 'vocal', 'world']","Itawamba County, MS",34.27611,-88.35068,111,1968
SOBMYJF12A8C141AD2,TRAVGKM128F92C58B4,Don't Let Me Come Home A Stranger (LP Version),Fernando Ortega,"['acoustic', 'ballad', 'california', 'ccm', 'christian', 'christian pop', 'classical', 'contemporary christian', 'contemporary gospel', 'country rock', 'crooner', 'easy listening', 'electronic', 'folk', 'gospel', 'hymns', 'inspirational', 'instrumental', 'jazz', 'lyrical', 'male vocalist', 'mellow', 'melodic', 'nu metal', 'piano', 'pop', 'pop rock', 'powerful', 'praise', 'praise & worship', 'religious music', 'rock', 'roots', 'singer-songwriter', 'soft rock', 'spiritual', 'united states', 'uplifting', 'vocal', 'worship music']",California,37.27188,-119.27023,92,1997
SOBLUQR12A67021450,TRAVGYX128E078E8A8,Primary,The Cure,"['80s', 'alternative', 'alternative rock', 'british', 'college rock', 'england', 'gothic', 'gothic rock', 'indie', 'new wave', 'rock']","Crawley, England",51.11655,-0.18703,165,1981
SOEKGLO12A8C1363DE,TRAVGZF128F4260E6F,When You Wish Upon A Star,Cliff Edwards/Disney Studio Chorus,"['abstract', 'big band', 'blues', 'brass band', 'canada', 'chicago blues', 'children music', 'classic jazz', 'classical', 'comedy', 'country', 'country blues', 'disney music', 'dixieland', 'downtempo', 'electronic', 'experimental', 'flamenco', 'folk', 'fusion', 'house', 'jazz', 'latin', 'male vocalist', 'modern classical', 'mondiovision', 'montreal', 'oldies', 'piano blues', 'poetry', 'pop', 'quebec', 'rock', 'rumba', 'soundtrack', 'spoken word', 'swing', 'synthpop', 'traditional pop', 'united states', 'vaudeville', 'vocal', 'vocal jazz', 'world']","Montreal, Quebec, Canada",45.51228,-73.55439,99,1991
SODVPYI12AB017B0D2,TRAVTUD128F93094F2,Where Youth And Laughter Go,Broadcast,"['ambient', 'ambient pop', 'analog', 'beats', 'beautiful', 'dream pop', 'dreamy', 'electro', 'electronic', 'electronica', 'england', 'experimental', 'female', 'folk', 'guitar', 'indie', 'indietronica', 'instrumental', 'jazz', 'kraut rock', 'lounge', 'pop', 'psychedelic', 'rock', 'soundtrack', 'space rock', 'synth']","Birmingham, England",52.47859,-1.9086,119,2000
SONUHEM12AB01899D0,TRAVTWI128F93586D0,Break,SWAMI featuring Ishmael Morabe,"['alternative', 'alternative rock', 'bhangra', 'bollywood', 'breakbeat', 'broken beat', 'country', 'dance', 'desi', 'desi artist', 'downtempo', 'drum and bass', 'dub', 'electronic', 'folk', 'future jazz', 'hip hop', 'indian', 'intelligent rap', 'jungle music', 'latin', 'london', 'midlands', 'pop', 'punjabi', 'punjabi bhangra', 'rock', 'south asian roots', 'tribal', 'trip hop', 'uk', 'world', 'world music']","Birmingham/ London, UK",52.47859,-1.9086,93,2007
SOIUTCL12AB0188849,TRAVKGM12903CA66FB,Baggage,L7,"['90s', 'alternative', 'alternative metal', 'alternative pop rock', 'alternative rock', 'california', 'classic rock', 'country rock', 'deep house', 'disco', 'doom metal', 'downtempo', 'electronic', 'europop', 'experimental', 'female vocalist', 'folk', 'folk rock', 'garage rock', 'germany', 'grindcore', 'grunge', 'hard rock', 'hardcore', 'heavy metal', 'hip hop', 'house', 'indie', 'indie rock', 'industrial', 'jazz', 'metal', 'new wave', 'nu metal', 'pop', 'pop rap', 'pop rock', 'psychobilly', 'punk', 'riot grrrl', 'rock', ""rock 'n roll"", 'smooth jazz', 'soundtrack', 'trance', 'trip hop']","Los Angeles, CA",34.05349,-118.24532,104,1994
SOIIZQG12A58A7A753,TRAVEQX128E07864AA,New Day Rising,VHS Or Beta,"['00s', 'alternative', 'alternative rock', 'american', 'cabaret', 'club', 'dance', 'dance rock', 'dance-punk', 'deep house', 'disco', 'electro', 'electronic', 'electronica', 'electropop', 'experimental', 'funk', 'german', 'hard trance', 'house', 'indie', 'indie pop', 'indie rock', 'indietronica', 'industrial', 'instrumental', 'new rave', 'new wave', 'noise', 'pop', 'pop rock', 'post rock', 'punk', 'rock', 'shoegaze', 'singer-songwriter', 'soul', 'synthpop', 'tech house', 'techno', 'trance', 'tribal house', 'united states']","Louisville, KY",38.25486,-85.7664,132,2004
SOEXULP12AB0186514,TRAVEOQ128F931C8F4,Please Send Me Someone To Love,Percy Mayfield,"['50s', '60s', 'american', 'blues', 'blues and soul', 'chess records', 'doo-wop', 'funk soul', 'gospel', 'jump blues', 'los angeles', 'northern soul', 'oldies', 'piano blues', 'r&b', 'rock', 'singer', 'singer-songwriter', 'song writer', 'soul', 'soul blues', 'urban blues', 'west coast blues']","Minden, LA",32.61518,-93.286,94,1950
SOMCCPJ12A8C142B6B,TRAAXKI128F92DAC1B,Part One From Triomusic,Strata,"['00s', '80s', '90s', 'alternative', 'alternative metal', 'alternative rock', 'american', 'california', 'classic rock', 'country', 'doom metal', 'drum and bass', 'electronic', 'emo', 'emocore', 'experimental', 'garage rock', 'grunge', 'hard rock', 'indie', 'indie pop', 'indie rock', 'industrial metal', 'jungle music', 'melodic death metal', 'melodic metal', 'metal', 'metalcore', 'modern rock', 'nu metal', 'oldies', 'pop rock', 'post rock', 'post-grunge', 'post-hardcore', 'progressive rock', 'punk', 'rock', 'screamo', 'southern rock', 'thrash metal', 'united states', 'video game music']","Campbell, CA",37.28848,-121.94486,110,2004
SOFHQCR12A8C138A74,TRAAZIE128F427961E,The Second Summer Of Love,Danny Wilson,"['80s', '90s', 'adult contemporary', 'alternative rock', 'british', 'british pop', 'chill-out', 'dance', 'indie', 'jazz', 'male vocalist', 'new wave', 'oldies', 'one hit wonder', 'pop', 'pop rock', 'rock', 'scotland', 'scottish', 'scottish indie', 'singer-songwriter', 'soundtrack', 'uplifting']","Dundee, Scotland",56.46137,-2.96761,196,1989
SOTTXNS12AB0187861,TRAAZQW128F93430DC,Another Long One,Shawn Colvin,"['00s', '80s', '90s', 'acoustic', 'alternative', 'alternative country', 'american', 'americana', 'ballad', 'beautiful', 'blues-rock', 'chill-out', 'classic rock', 'classical', 'contemporary folk', 'country', 'country rock', 'doo-wop', 'electronic', 'europop', 'female', 'female vocalist', 'female vocals', 'folk', 'folk rock', 'folk-pop', 'guitar', 'indie', 'indie pop', 'indie rock', 'jazz', 'latin jazz', 'mellow', 'pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'soundtrack', 'synthpop', 'united states', 'vocal', 'world']","Vermillion, SD",42.78668,-96.92803,211,1989
SOENDOQ12A8C139A41,TRAAZPJ128F4292DB5,Isla del Luna,Lisa Lynne,"['acoustic', 'ambient', 'american', 'americana', 'baroque', 'beautiful', 'celtic', 'celtic folk', 'celtic fusion', 'chill-out', 'choral music', 'classical', 'composer', 'contemporary classical music', 'diva', 'easy listening', 'electronic', 'ethereal', 'ethnic', 'female vocalist', 'folk', 'german', 'gothic', 'harp', 'india', 'instrumental', 'irish', 'mediaeval', 'neoclassical', 'new age', 'pop', 'relax', 'renaissance', 'rock', 'singer-songwriter', 'spiritual', 'uplifting', 'violin', 'world', 'world music']",California - LA,34.05349,-118.24532,96,1999
SOLWQFA12AB01899E8,TRAAZLK128F93586D6,Give It What U Got,SWAMI featuring Asuivre,"['alternative', 'alternative rock', 'bhangra', 'bollywood', 'breakbeat', 'broken beat', 'country', 'dance', 'desi', 'desi artist', 'downtempo', 'drum and bass', 'dub', 'electronic', 'folk', 'future jazz', 'hip hop', 'indian', 'intelligent rap', 'jungle music', 'latin', 'london', 'midlands', 'pop', 'punjabi', 'punjabi bhangra', 'rock', 'south asian roots', 'tribal', 'trip hop', 'uk', 'world', 'world music']","Birmingham/ London, UK",52.47859,-1.9086,90,2007
SORAJXA12A58A7A4C9,TRAAMSO128EF348DCC,Bitch Is Back,L.A. Guns,"['80s', '80s hair metal', '80s metal', '80s rock', '90s', 'alternative rock', 'american', 'california', 'canada', 'classic rock', 'downtempo', 'electro', 'electronic', 'europop', 'garage rock', 'gay metal', 'germany', 'glam', 'glam metal', 'glam rock', 'hair metal', 'hard rock', 'heavy metal', 'hip hop', 'house', 'indie rock', 'industrial', 'los angeles', 'melodic metal', 'metal', 'new wave', 'pop', 'pop metal', 'power pop', 'progressive rock', 'psychedelic', 'punk', 'rock', ""rock 'n roll"", 'sleaze', 'sleaze rock', 'soft rock', 'synthpop', 'techno', 'thrash metal', 'united states']",katy,29.78772,-95.82333,102,1988
SOHTWLT12A8C13CFE1,TRAAMES128F42AF068,Inside Job,Pearl Jam,"['90s', 'acoustic', 'alternative', 'alternative pop rock', 'alternative rock', 'classic', 'classic rock', 'country', 'emotional', 'experimental', 'folk', 'folk rock', 'garage', 'garage rock', 'grunge', 'guitar', 'hard rock', 'heavy', 'instrumental', 'lyrics', 'male', 'new wave', 'piano', 'political', 'pop', 'punk', 'rock', 'sad', 'singer', 'solo', 'soul', 'soundtrack', 'vocal']","Seattle, WA",47.60356,-122.32944,106,2006
SOHUOAP12A8AE488E9,TRAABLR128F423B7E3,Floating,Blue Rodeo,"['80s', '90s', 'acoustic', 'alternative', 'alternative country', 'alternative rock', 'americana', 'ballad', 'blues', 'blues-rock', 'canada', 'canadian', 'chanson', 'classic rock', 'country', 'country rock', 'disco', 'easy listening', 'electronic', 'electronica', 'folk', 'folk rock', 'funk', 'hard rock', 'heartland rock', 'hip hop', 'indie', 'indie rock', 'industrial', 'jazz', 'lounge', 'male vocalist', 'metal', 'neo soul', 'new wave', 'pop', 'pop rock', 'progressive', 'progressive rock', 'psychedelic rock', 'punk', 'rock', 'singer-songwriter', 'soft rock', 'soul', 'soundtrack', 'southern rock', 'world']","Toronto, Ontario, Canada",43.64856,-79.38533,120,1987
SOSYVIZ12A8C141964,TRAAUZX128F92F3D53,The Last Word (Amended Version),Rah Digga (Featuring Outsidaz),"['alternative rap', 'black', 'bounce', 'canada', 'dance', 'drum and bass', 'east coast', 'east coast rap', 'electronic', 'european', 'female hip hop', 'female mc', 'female rapper', 'female vocalist', 'gangsta', 'gangster rap', 'germany', 'hardcore rap', 'hip hop', 'new jersey', 'new york', 'pop rap', 'pop rock', 'prodigy', 'rap', 'rap - hip hop', 'rock', 'true school', 'underground hip hop', 'underground rap', 'united states', 'wxxl']",New Jersey,40.14323,-74.72671,202,2000
SOAESJW12A8C137CC2,TRAAUSW128F426646E,Musical Episode,Horace Andy,"['80s', 'alternative', 'ambient', 'blues', 'canada', 'chill-out', 'dancehall', 'downtempo', 'dub', 'electro', 'electronic', 'electronica', 'emo', 'folk', 'french', 'funk', 'germany', 'guitar', 'hard rock', 'hardcore', 'heavy metal', 'hip hop', 'house', 'indie', 'indie rock', 'instrumental', 'intelligent dance music', 'jamaica', 'japanese', 'jazz', 'jungle music', 'lovers rock', 'metal', 'pop', 'punk', 'rap', 'reggae', 'rock', 'rock steady', 'roots reggae', 'ska', 'soul', 'stoner rock', 'techno', 'thrash metal', 'trip hop', 'united states', 'world']","Kingston, Jamaica",18.01571,-76.79731,102,2005
SOHCYVK12AB017BBF2,TRAAUWD128F930DD4E,Beautiful Brown eyes,Jimmy Wakely,"['big band', 'blues', 'blues-rock', 'christmas music', 'classic country', 'country', 'country music', 'cowboy', 'folk', 'funk soul', 'gospel', 'holiday', 'jazz', 'post core', 'rock', 'swing', 'traditional country', 'western swing', 'world']","Mineola, AR",34.31109,-94.02978,109,2001
SOPHYIS12AAF3B35A3,TRAADYB128F92D7E73,The More I See You,Eliane Elias,"['acid jazz', 'ambient', 'blues', 'bossa nova', 'brazilian', 'brazilian jazz', 'breakbeat', 'british pop', 'contemporary jazz', 'cool jazz', 'downtempo', 'easy listening', 'electronic', 'female', 'female vocalist', 'flamenco', 'folk', 'free improvisation', 'free jazz', 'funk', 'hard bop', 'hip hop', 'house', 'instrumental', 'jazz', 'jazz funk', 'jazz fusion', 'latin', 'latin jazz', 'lounge', 'merengue', 'neo soul', 'new beat', 'piano', 'pop', 'post-bop', 'rock', 'rumba', 'singer-songwriter', 'smooth jazz', 'soul', 'soul jazz', 'swing', 'tango', 'tribal house', 'trip hop', 'vocal jazz', 'world', 'world music']","Sao Paulo, Brazil",-23.56287,-46.65466,86,2009
SOMSBGZ12AB018C4CB,TRAADIV12903CB15C1,Spin,Scarlet's Remains,"['alternative rock', 'american', 'anarcho-punk', 'batcave deathrock', 'deathrock', 'deathrock revival', 'doom metal', 'ebm', 'electro', 'electronic', 'female fronted', 'female vocalist', 'female vocals', 'gothic', 'gothic metal', 'gothic punk', 'gothic rock', 'horror punk', 'indie rock', 'industrial', 'los angeles', 'metal', 'metal punk', 'neofolk', 'new wave', 'political', 'punk', 'rock', 'synthpop', 'wgt 2006']",California - LA,34.05349,-118.24532,115,2007
SONYRZV12AB018AF70,TRAADLH12903CA70EE,Burning In The Aftermath,The Suicide Machines,"['80s', '90s', 'alternative', 'alternative pop rock', 'alternative rock', 'american', 'comedy', 'cover', 'detroit', 'electronica', 'emo', 'guitar', 'hardcore', 'hardcore punk', 'hip hop', 'indie', 'indie rock', 'industrial', 'metal', 'metalcore', 'new wave', 'oi', 'political', 'pop punk', 'post-grunge', 'punk', 'punk pop', 'punk revival', 'rock', 'ska', 'ska punk', 'skacore', 'skate punk', 'third wave ska revival', 'united states']","Detroit, MI",42.33168,-83.04792,116,2003
SOTSEJY12AB0180F56,TRAADNA128F9331246,Crossfire,Stevie Ray Vaughan,"['acoustic', 'blues', 'blues-rock', 'cover', 'electric texas blues', 'guitar', 'instrumental', 'jam', 'modern electric blues', 'rock', 'texas blues']","Dallas, TX",32.77815,-96.7954,117,1992
SOINBCU12A6D4F94C0,TRAADLX128F1469250,Human Cannonball,Loudon Wainwright III,"['acoustic', 'acoustic guitar', 'classic', 'contemporary folk', 'country', 'folk', 'funny', 'guitar', 'indie', 'modern rock', 'rock', 'singer-songwriter', 'song writer', 'vocal', 'voice']","Chapel Hill, NC",35.91463,-79.05661,102,1995
SOEPPKB12AB018418B,TRAADRN128F932D607,Cocain Ducks,Ec8or,"['90s', 'acid', 'berlin', 'breakcore', 'cyberpunk', 'dhr', 'digital hardcore', 'digital hardcore recordings', 'doom metal', 'electronic', 'electronica', 'epic', 'experimental', 'female vocalist', 'female vocals', 'gabba', 'german', 'germany', 'hardcore', 'hardcore techno', 'industrial', 'industrial metal', 'industrial punk', 'loud', 'nintendocore', 'noise', 'punk', 'rock', 'synth punk', 'techno', 'trip hop']","Berlin, Germany",52.51607,13.37698,96,1995
SOTWVQT12A58A79650,TRAADMH128F9343E59,Glory Be,R.L. Burnside,"['80s', 'acid jazz', 'alternative', 'alternative rock', 'ambient', 'american', 'big beat', 'bluegrass', 'blues', 'blues-rock', 'breakbeat', 'chanson', 'chicago blues', 'classic rock', 'deep house', 'delta blues', 'downtempo', 'electric blues', 'electronic', 'europop', 'folk', 'folk rock', 'funk', 'future jazz', 'guitar', 'hard rock', 'hardcore', 'hip hop', 'house', 'indie', 'indie rock', 'industrial', 'intelligent dance music', 'jazz', 'juke joint blues', 'lo-fi', 'male vocalist', 'noise', 'oldies', 'pop', 'pop rock', 'punk', 'reggae', 'rock', 'singer-songwriter', 'ska', 'smooth jazz', 'soundtrack', 'texas blues', 'united states']","Oxford, MS",34.36401,-89.51877,90,2004
SOJHKYL12A6D4FA0AC,TRAAPIV128F1493132,What Are We Here For,Gary Moore,"['alternative', 'alternative rock', 'ballad', 'big beat', 'blues', 'blues-rock', 'british', 'british blues', 'celtic', 'chicago blues', 'classic rock', 'country blues', 'dance', 'disco', 'downtempo', 'dub', 'electric blues', 'electronic', 'europop', 'folk', 'funk', 'germany', 'grunge', 'guitar', 'guitar virtuoso', 'hard rock', 'heavy metal', 'hip hop', 'indie', 'indie rock', 'instrumental', 'instrumental rock', 'jazz', 'metal', 'new wave', 'oldies', 'pop', 'pop rap', 'pop rock', 'progressive metal', 'progressive rock', 'punk', 'reggae', 'rock', 'singer-songwriter', 'soft rock', 'southern rock', 'stoner rock', 'thrash metal']","Belfast, Northern Ireland",54.5958,-5.93494,154,1997
SOQDTQP12A6D4F793F,TRAAPGF128F1458F8B,(This Is Not A) Love Song (Live),Public Image Ltd,"['70s', '80s', 'alternative', 'alternative dance', 'alternative pop rock', 'alternative rock', 'art rock', 'avant-garde', 'british', 'british pop', 'chill-out', 'classic rock', 'classical', 'college rock', 'dance', 'dance rock', 'dance-punk', 'dub', 'electronic', 'england', 'experimental', 'experimental rock', 'garage rock', 'gothic', 'hard rock', 'indie', 'indie rock', 'industrial', 'madchester', 'metal', 'new wave', 'noise', 'noise rock', 'pop', 'post rock', 'progressive', 'progressive rock', 'psychedelic', 'psychobilly', 'punk', 'rock', 'ska', 'soundtrack']","London, England",51.50632,-0.12714,133,1983
SOTNBNN12A6D4F6CC7,TRAASKO128F427CE1C,A B***** Is A B***** (Edited),N.W.A.,"['beats', 'conscious', 'duo', 'funk', 'funky', 'gangsta', 'gangster rap', 'golden age', 'hardcore', 'hardcore rap', 'los angeles', 'political', 'producer', 'rap', 'underground', 'urban', 'west coast rap']","Compton, California, USA.",34.05349,-118.24532,97,1989
SOFSKON12A8C13B3B5,TRAASFP128F42980BD,Illuminate,Orbital,"['80s', 'alternative', 'ambient', 'beats', 'classic', 'club', 'eclectic', 'electro', 'electronic', 'electronic music', 'electronica', 'england', 'epic', 'experimental', 'intelligent dance music', 'party music', 'punk', 'rave', 'soundtrack', 'techno']","Sevenoaks, United Kingdom",51.27562,0.17898,126,2001
SOLBIIE12AB0184DFC,TRAANBH128F9345A6C,Cooler Than You,Diesel Boy,"['alternative', 'alternative rock', 'american', 'california', 'drum and bass', 'emo', 'fat wreck chords', 'hardcore', 'hardcore punk', 'male vocalist', 'melodic punk', 'old school punk', 'pop punk', 'pop rock', 'power pop', 'punk', 'punk pop', 'punk revival', 'rock', ""rock 'n roll"", 'san francisco bay area', 'santa rosa', 'ska', 'skate punk', 'united states']","Santa Rosa, California",38.43773,-122.71242,134,1998
SOKIGWD12A6701DE9D,TRAANTZ128E0792529,The Frail,Nine Inch Nails,"['80s', 'aggressive', 'alternative', 'alternative metal', 'alternative rock', 'ambient', 'classic', 'cover', 'dark', 'drone', 'electronic', 'guitar', 'heavy', 'industrial', 'industrial metal', 'industrial rock', 'instrumental', 'metal', 'new wave', 'noise', 'piano', 'pop', 'progressive', 'progressive rock', 'rock', 'solo', 'soul', 'soundtrack', 'synthpop']","Cleveland, OH",41.50471,-81.69074,130,1999
SOBJYXZ12A8AE45FF1,TRAAWOR128F92DF3C8,Wounded Hearts,Sandi Thom,"['00s', '60s', 'acoustic', 'alternative', 'alternative pop', 'beautiful', 'blues', 'british', 'british pop', 'chill-out', 'cover', 'female', 'female vocalist', 'female vocals', 'folk', 'folk rock', 'guitar', 'indie', 'indie pop', 'indie rock', 'mellow', 'piano', 'pop', 'pop rock', 'punk', 'relax', 'rock', 'scottish', 'singer-songwriter', 'soul', 'vocal']",Scotland,56.65286,-3.99667,82,2008
SOJKDKH12A58A761A2,TRAAQPS128F429161D,Witch Weed (Live),Bongzilla,"['00s', '90s', 'alternative rock', 'american', 'black', 'black metal', 'cover', 'deadtide', 'death metal', 'dj', 'doom metal', 'drum and bass', 'dub', 'electric', 'electro', 'folk', 'garage rock', 'grindcore', 'guitar', 'hard rock', 'hardcore', 'heavy', 'heavy metal', 'heavy rock', 'metal', 'metalcore', 'mix', 'psychedelic', 'punk', 'remix', 'rock', 'slow', 'sludge', 'sludge metal', 'southern rock', 'stoner', 'stoner metal', 'stoner rock', 'straight edge', 'trippy', 'united states']","Madison, Wisconsin",43.07295,-89.38669,96,1999
SOUJISW12CF4E09416,TRAAQOH128F4265CE6,Miracle,Bizarre Inc,"['90s', 'alternative rock', 'ballad', 'big beat', 'breakbeat', 'breakcore', 'classic rock', 'dance', 'dance pop', 'deep house', 'disco', 'downtempo', 'electro', 'electronic', 'electronica', 'europop', 'funk', 'germany', 'happy hardcore', 'hard house', 'hard trance', 'hardcore', 'hardcore techno', 'hip hop', 'hip house', 'house', 'indie rock', 'italian disco', 'jungle music', 'new beat', 'pop', 'pop rap', 'pop rock', 'progressive house', 'progressive trance', 'rave', 'reggae', 'rock', 'soft rock', 'tech house', 'techno', 'trance', 'tribal house', 'trip hop', 'uk garage', 'vocal house']","Stafford, England",52.8029,-2.10633,140,1996
SONETAN12A58A7ACEB,TRAAQLE128F424AE71,I Wish My Mother Was Here,Byther Smith,"['acoustic', 'american', 'american blues', 'blues', 'blues-rock', 'chicago', 'chicago blues', 'delta blues', 'electric blues', 'electric chicago blues', 'funky', 'gaita', 'guitar', 'harmonica', 'harmonica blues', 'modern electric blues', 'modern electric chicago blues', 'rock', 'soul']","Monticello, MS",31.55379,-90.10785,117,1989
